Qubit,T1 (us),T2 (us),Readout assignment error ,Prob meas0 prep1 ,Prob meas1 prep0 ,âˆšx (sx) error ,p_i
0,232.3192603398693,323.0582975949717,0.005126953125,0.00634765625,0.00390625,0.0001991776765114,0.9564035916824166
0,384.8077310067106,486.23766078571145,0.0027,0.0044,0.001,0.0001327268526847,0.9688090737240044
1,521.0552804202151,130.86193138748442,0.015869140625,0.01123046875,0.0205078125,0.000190538039894,0.990548204158787
1,460.1554823065436,171.8701412459624,0.0057,0.0086,0.0028,0.0004009879300176,0.9439981096408288
2,272.73794752613907,142.77383610540738,0.01171875,0.009765625,0.013671875,0.000131907626893,0.9881852551984844
2,297.6389408350375,149.38970812380646,0.0046,0.0064,0.0028,0.0003890796801494,0.9599480151228704
3,249.63594857402217,142.13468228326232,0.00634765625,0.0048828125,0.0078125,9.24995750204e-05,0.9564035916824166
3,211.62128005649924,146.72567571405563,0.0062999999999999,0.0076,0.005,0.0001635116734481,0.958766540642719
4,541.8192633031138,227.85974291043976,0.084716796875,0.06982421875,0.099609375,0.0005581641294551,0.8412098298676723
4,110.63914548442315,119.10729897263316,0.0653,0.0712,0.0594,0.0004795380529602,0.8648393194706968
5,438.15356415087024,442.81284248188086,0.016357421875,0.0244140625,0.00830078125,0.0001755001441622,0.8967391304347798
5,445.07588572049497,440.3779108063197,0.0127,0.0094,0.016,0.0002193882350308,0.9940926275992408
6,372.895847892788,185.4006400646429,0.0126953125,0.0087890625,0.0166015625,9.25519982097e-05,0.9940926275992408
6,274.93909720509214,147.01187276966468,0.0163999999999999,0.0304,0.0024,0.000415818029972,0.9233223062381825
7,287.7388438890699,157.7930903066063,0.0427999999999999,0.024,0.0616,0.000321030620219,0.9623109640831728
7,410.7681347984127,363.2063834652582,0.005126953125,0.00390625,0.00634765625,9.83143923442e-05,0.9881852551984844
8,454.8924923762133,297.7769648588041,0.0449,0.0586,0.0312,0.0007063328010428,0.8353024574669162
8,423.20033408167046,316.26113499159607,0.15283203125,0.263671875,0.0419921875,0.057518967321455,0.7644139886578428
9,118.37388492679776,159.05165351485545,0.0178,0.0314,0.0042,0.0003092412718703,0.9091446124763676
9,454.1564258582864,376.3262951626362,0.01416015625,0.017578125,0.0107421875,0.0001416230256928,0.9469517958412068
10,296.817946413255,84.01668052014429,0.0047,0.006,0.0034,0.0001695320061317,0.9728260869565186
10,233.4033388653241,78.30533009331471,0.011962890625,0.01123046875,0.0126953125,0.000149263231242,0.9940926275992408
11,242.6215792943725,220.72528313966023,0.004638671875,0.005859375,0.00341796875,0.0002078364101893,0.9469517958412068
11,145.4709866714758,179.5609297415617,0.0194999999999999,0.0178,0.0212,0.0007792412915607,0.9203686200378044
12,378.7884970988112,378.8805089027159,0.017822265625,0.0146484375,0.02099609375,0.0001044694326597,0.8199432892249503
12,420.3339076984881,320.3019685662814,0.0193999999999999,0.0164,0.0224,0.0003009248493459,0.9409262759924356
13,446.8310757521897,91.48537843271934,0.0263671875,0.0224609375,0.0302734375,0.0002448923424111,0.9716446124763674
13,269.3716591911651,86.06568861150538,0.0234999999999999,0.0324,0.0146,0.0001718197335038,0.9528591682419628
14,277.3241490267648,330.23714298621314,0.005126953125,0.0068359375,0.00341796875,0.0001521463069938,0.9763705103969724
14,381.364641319099,353.08039047033486,0.0042999999999999,0.0058,0.0028,9.86243916207e-05,0.9380907372400726
15,351.40390800435887,66.71791674174106,0.0537999999999999,0.0594,0.0482,0.0005933173513627,0.990548204158787
15,380.5148007759491,70.9926395505747,0.0263671875,0.0146484375,0.0380859375,0.0005410877531115,0.8790170132325115
16,421.7006835936474,127.82068064772756,0.03125,0.0224609375,0.0400390625,0.0001224419363492,0.908553875236292
16,321.5433335740062,110.69141580900484,0.0143999999999999,0.0258,0.003,0.0001677639083568,0.905600189035914
17,319.23929768270386,53.07364689001495,0.0840999999999999,0.0684,0.0998,0.0009645795234531,0.9623109640831728
17,413.9342007875416,69.63560089463772,0.058837890625,0.0634765625,0.05419921875,0.0003925617269211,0.939272211720224
18,433.1155608043481,49.28161580992735,0.005126953125,0.00830078125,0.001953125,0.0002011995683007,0.9475425330812824
18,253.64926408586183,46.74275835758955,0.004,0.0056,0.0024,0.0001865333712593,0.9728260869565186
19,377.9497975617496,248.63158659548463,0.0249,0.0328,0.017,0.0002305068238674,0.9528591682419628
19,333.4311638524518,214.7167540188217,0.036376953125,0.03466796875,0.0380859375,0.0002530893888037,0.9491965973534942
20,339.0853438381704,375.1828995075223,0.03759765625,0.0380859375,0.037109375,0.0001372428937304,0.9881852551984844
20,499.33639789182257,482.8878544435456,0.038,0.0656,0.0104,0.0001311830987886,0.8057655954631356
21,460.1333054724943,200.501943565756,0.013427734375,0.01025390625,0.0166015625,0.0001612039165746,0.9822778827977284
21,245.21169798908497,184.49806855661336,0.0181,0.015,0.0212,0.0010471091820151,0.9940926275992408
22,357.88071469841464,77.1937803857095,0.01708984375,0.01318359375,0.02099609375,0.0014673078659458,0.8412098298676723
22,278.23988086421,193.66022799336963,0.0137,0.0194,0.008,0.0004911670884429,0.9310018903591654
23,366.3085538123374,224.2832264052,0.019287109375,0.025390625,0.01318359375,8.93210573995e-05,0.9623109640831728
23,368.0803094625602,204.066024814404,0.0244999999999999,0.0292,0.0198,0.0001038686399743,0.9682183364839289
24,279.97420964851904,64.22718195242905,0.03515625,0.03662109375,0.03369140625,0.0005624431509975,0.963492438563324
24,285.1667977138692,63.84447589504281,0.0214999999999999,0.038,0.005,0.0005389203724846,0.9286389413988628
25,213.10008177147807,214.97895745808407,0.0081999999999999,0.0092,0.0072,0.0001997416674999,0.9333648393194678
25,233.1146118369276,270.27334464098,0.008056640625,0.0078125,0.00830078125,0.0001205871463051,0.9564035916824166
26,201.77862814514555,111.7846024582242,0.0131999999999999,0.0234,0.003,0.0005804951562454,0.905600189035914
26,219.62803350377453,99.1169433243085,0.014404296875,0.0107421875,0.01806640625,0.000557874937009,0.9410444234404508
27,334.32316153631774,75.71208309358087,0.0466999999999999,0.0448,0.0486,0.0010823300318048,0.8707466918714529
27,332.557869074629,85.03105020263008,0.02978515625,0.0234375,0.0361328125,0.000294284489091,0.9120982986767456
28,162.32937852863975,10.93371745807039,0.010009765625,0.0087890625,0.01123046875,0.0002304421589034,0.976961247637048
28,133.1504765786334,13.080782805984336,0.009,0.0122,0.0058,0.0007595681908885,0.937499999999997
29,370.3552342447836,291.9396826793077,0.013427734375,0.01611328125,0.0107421875,0.0001324387905479,0.9528591682419628
29,263.4147997986309,183.5994925204549,0.0128,0.0144,0.0112,0.0002398904963465,0.9822778827977284
30,261.38301339728554,136.0188136677001,0.080078125,0.076171875,0.083984375,0.0008176402826895,0.8967391304347798
30,241.1891709937709,127.16372945099214,0.0647999999999999,0.0766,0.053,0.0016334954345116,0.9781427221171992
31,329.44374555262414,149.60927895829292,0.009521484375,0.01611328125,0.0029296875,0.0006914961450172,0.9351370510396946
31,348.4274771920665,163.21716314057332,0.0147,0.0178,0.0116,0.0003144129240637,0.8796077504725871
32,316.32686993921106,98.36629237799556,0.0191999999999999,0.029,0.0094,0.0001395752559647,0.7939508506616234
32,320.63676515264206,105.41346912633394,0.04248046875,0.0439453125,0.041015625,0.0001690132228895,0.8044659735349693
33,47.0730869763941,74.60216696582914,0.0102999999999999,0.0186,0.002,0.0012668643440829,0.823487712665404
33,391.2205240158313,260.77675377180896,0.002197265625,0.00244140625,0.001953125,0.0001092971398293,0.9528591682419628
34,289.6564024064034,170.22587624431435,0.0081999999999999,0.0108,0.0056,0.0002074921388124,0.9233223062381825
34,365.1162427283113,171.38030866925735,0.011962890625,0.01123046875,0.0126953125,0.0002365012759284,0.942225897920602
35,224.47899633983272,90.4117205150513,0.0047,0.0068,0.0026,0.0004795003714824,0.958766540642719
35,309.52736654464366,66.3952596693868,0.00927734375,0.01123046875,0.00732421875,0.0003072093656103,0.9564035916824166
36,248.62917811114443,135.91729983733694,0.0542,0.1064,0.002,0.0010665990175653,0.9233223062381825
36,345.941238680082,189.7702843783929,0.008544921875,0.01171875,0.00537109375,0.0002181763292606,0.937499999999997
37,453.0573327835605,276.8250752135915,0.0164999999999999,0.0206,0.0124,0.0022196890940346,0.9410444234404508
37,420.7135575419307,245.14258469459392,0.02734375,0.0185546875,0.0361328125,0.0013922170531645,0.8648393194706968
38,471.4830500122439,340.7177787536795,0.0116,0.0176,0.0056,0.0013672065693721,0.8707466918714529
38,491.32913577783,345.664716122354,0.0087890625,0.01025390625,0.00732421875,0.0009704633228652,0.9410444234404508
39,483.4137225482638,67.42686637406638,0.010009765625,0.0146484375,0.00537109375,0.0011112661171307,0.9078449905482012
39,479.4938591258113,59.70017862709077,0.0053999999999999,0.008,0.0028,0.0009304982638291,0.8412098298676723
40,383.02857490914784,30.514822129904285,0.0057,0.0078,0.0036,0.0002337033562573,0.9469517958412068
40,337.3254197904221,32.608481067193914,0.019287109375,0.029296875,0.00927734375,0.0006658792618911,0.9327741020793922
41,290.2414667123466,380.4882364584848,0.00390625,0.0048828125,0.0029296875,0.0001369076791353,0.9682183364839289
41,291.4894407662841,466.0764009444199,0.008,0.0136,0.0024,9.25694630195e-05,0.9351370510396946
42,283.23425009827747,79.70553005998471,0.002197265625,0.0029296875,0.00146484375,0.0001708036336303,0.9262759924385604
42,205.4471863214168,82.25441035769879,0.0031999999999999,0.0054,0.001,0.000159784669073,0.9504962192816604
43,296.5571325974068,185.6937292001305,0.005,0.0082,0.0018,0.000200214286542,0.9564035916824166
43,316.58631167489835,243.64277209290512,0.00244140625,0.0029296875,0.001953125,0.0001554790372631,0.9292296786389384
44,39.69521016980303,68.3005344813996,0.061767578125,0.07080078125,0.052734375,0.0006410913717374,0.9881852551984844
44,40.8672850153776,47.17494507706752,0.0724,0.1108,0.034,0.0007281440743607,0.6143667296786374
45,226.9641046870836,135.30753161165268,0.0048828125,0.0048828125,0.0048828125,0.0001978502496521,0.929820415879014
45,259.9404817933517,106.77627857432144,0.0028,0.005,0.0006,0.0002106559414299,0.9823960302457436
46,402.5889666546907,54.21561836444542,0.0080999999999999,0.0144,0.0018,0.0015583019958972,0.9351370510396946
46,369.1163126264596,65.87074531771347,0.00390625,0.00439453125,0.00341796875,0.0005694031232303,0.9174149338374262
47,352.1670927515764,118.86781989218264,0.0256999999999999,0.038,0.0134,0.0023504998384085,0.7254253308128524
47,382.95928050822,113.3214745703488,0.038818359375,0.02685546875,0.05078125,0.001017780240402,0.9940926275992408
48,277.1079513657119,83.5146618473864,0.0059,0.0116,0.0002,0.000327616582212,0.9439981096408288
48,287.6713075816916,84.03723882608601,0.00390625,0.005859375,0.001953125,0.0002050934362658,0.9410444234404508
49,232.89342563742764,78.99620754834899,0.016845703125,0.01611328125,0.017578125,0.0002263825024575,0.9144612476370482
49,75.74210716475224,70.49181483833824,0.024,0.0382,0.0098,0.0006387194828518,0.9002835538752335
50,373.507132808728,89.31684600261572,0.006103515625,0.0087890625,0.00341796875,0.0001690641294492,0.905600189035914
50,284.2040759075488,93.2450733831118,0.007,0.0086,0.0054,0.0001492907456387,0.9262759924385604
51,257.80816089543686,73.98682233210822,0.058349609375,0.0517578125,0.06494140625,0.0001969247301152,0.8382561436672943
51,257.80816089543686,70.28682559650808,0.0611,0.0636,0.0586,0.0002059141647595,0.8943761814744774
52,289.8840118276489,33.810877632179384,0.093505859375,0.087890625,0.09912109375,0.0004467187878395,0.8323487712665382
52,318.9619849940503,39.45160759764023,0.1062999999999999,0.1022,0.1104,0.0006265670669034,0.9351370510396946
53,308.7278040747683,403.8892267957536,0.0043999999999999,0.0068,0.002,0.0001238513631203,0.9357277882797702
53,391.3459219852715,513.7918019772176,0.0087890625,0.0078125,0.009765625,0.0001176309001583,0.9564035916824166
54,395.3411062960901,21.475145259320545,0.0128,0.014,0.0116,0.0003860810496375,0.9682183364839289
54,302.46170045346724,18.026000275562804,0.0107421875,0.01220703125,0.00927734375,0.0002406773299573,0.9321833648393164
55,357.1161090057925,42.144531061604525,0.02734375,0.02490234375,0.02978515625,0.0001377291214908,0.8565689981096383
55,166.84510817412897,36.552515349844654,0.0098,0.0184,0.0012,0.0003204606637055,0.7348771266540622
56,252.7676216934641,325.328600148518,0.0056,0.0088,0.0024,0.0005827426861536,0.9469517958412068
56,180.6980995857901,239.4020673680928,0.0078125,0.01318359375,0.00244140625,0.0003347842737957,0.8618856332703188
57,325.41439955162525,45.39351933600224,0.0052999999999999,0.0086,0.002,0.0007870638989866,0.8884688090737213
57,260.5170626943087,55.891498844340944,0.005615234375,0.00927734375,0.001953125,0.0004308096791631,0.8973298676748555
58,268.4054656704171,38.23945273659752,0.0059,0.0086,0.0032,0.0006261133169421,0.926866729678636
58,268.3215994955801,44.53255083269776,0.0048828125,0.00537109375,0.00439453125,0.0005912960816771,0.9623109640831728
59,302.66356727472123,81.40676409227983,0.0023999999999999,0.0038,0.001,0.0001649691890019,0.9469517958412068
59,322.7154051717627,90.22591922849612,0.0078125,0.0068359375,0.0087890625,0.0001885712186463,0.9822778827977284
60,273.038109686163,449.95737430428704,0.00927734375,0.0166015625,0.001953125,0.0001593658435641,0.8618856332703188
60,267.4837088322658,393.3572294478523,0.0053999999999999,0.0064,0.0044,0.0001133848697405,0.9787334593572748
61,329.0200361877782,144.72637081963748,0.0174999999999999,0.032,0.003,0.000255982155983,0.9564035916824166
61,307.51754275427044,172.13936217736517,0.0146484375,0.0107421875,0.0185546875,0.0002192863439092,0.9321833648393164
62,259.1189678306923,25.43177661958888,0.027,0.03,0.024,0.0005837113120032,0.905600189035914
62,287.10008549526685,26.973170940958774,0.0458984375,0.037109375,0.0546875,0.0006862939039704,0.9911389413988626
63,295.56363154654804,171.28902505873484,0.004,0.0054,0.0026,0.0002883842534131,0.9469517958412068
63,188.82752787332217,169.07567220404547,0.00341796875,0.0048828125,0.001953125,0.0004465806588605,0.9351370510396946
64,313.7637463583261,37.18866163803872,0.0071999999999999,0.0116,0.0028,0.0002553783234537,0.9504962192816604
64,238.34578009384333,39.90751653698997,0.00439453125,0.00732421875,0.00146484375,0.0002218226419547,0.9380907372400726
65,304.50386780018,432.5222714321606,0.014892578125,0.0126953125,0.01708984375,0.0001595588062125,0.91150756143667
65,271.9780273965405,359.76823556323126,0.0021999999999999,0.0044,0.0,0.0002079426842358,0.9292296786389384
66,368.5414334641853,100.39722573991445,0.016357421875,0.0146484375,0.01806640625,0.001581173670396,0.9940926275992408
66,273.12710655528247,87.8284766062824,0.0163999999999999,0.0162,0.0166,0.0013313433024483,0.9410444234404508
67,270.23254829586847,84.09293131745733,0.009765625,0.0078125,0.01171875,0.0001996132772816,0.958766540642719
67,245.1382465075397,73.908107136938,0.0139,0.0202,0.0076,0.0004491330035967,0.8471172022684285
68,247.84393006546088,89.17377512254086,0.0152999999999999,0.014,0.0166,0.0002413384242235,0.9528591682419628
68,364.7503753481034,95.14978908555318,0.017578125,0.0205078125,0.0146484375,0.0002094703105392,0.918005671077502
69,192.54959970005345,91.94431928872974,0.0029,0.0048,0.001,0.0002633581866426,0.9262759924385604
69,305.5324263077249,103.83626143043412,0.004638671875,0.00244140625,0.0068359375,0.0001463196991432,0.9233223062381825
70,317.9991373410623,69.14902399101443,0.00390625,0.00439453125,0.00341796875,0.000173654537704,0.91150756143667
70,283.9413510019432,72.35346534108756,0.0050999999999999,0.009,0.0012,0.0002027976935862,0.9262759924385604
71,274.07588928558386,38.90177022678845,0.0709999999999999,0.0678,0.0742,0.0008144037944752,0.8589319470699407
71,242.54143052777297,52.75529351815917,0.072998046875,0.06640625,0.07958984375,0.000399209245015,0.9469517958412068
72,302.83515004904405,318.26992986537505,0.002197265625,0.0029296875,0.00146484375,0.0001422561846458,0.9469517958412068
72,322.73642570709654,168.50137071444087,0.0048,0.0092,0.0004,0.0005373953431603,0.9321833648393164
73,268.47921976647893,113.41233413536872,0.04638671875,0.02978515625,0.06298828125,0.0001871619264733,0.9410444234404508
73,172.01797867963052,99.32490246192508,0.0069,0.0104,0.0034,0.0001797324185436,0.9469517958412068
74,328.2079023612338,312.89275512552825,0.075927734375,0.05859375,0.09326171875,8.1053655144e-05,0.9623109640831728
74,240.49221120178584,221.0365759104823,0.0242999999999999,0.0262,0.0224,0.000234001987494,0.9203686200378044
75,260.79589607747624,205.92116507859728,0.001708984375,0.00146484375,0.001953125,0.0002465651296673,0.9564035916824166
75,185.77303858727788,161.0364307055818,0.0030999999999999,0.0046,0.0016,0.0001325608225854,0.9386814744801484
76,262.6316955771351,270.7049987331865,0.0032999999999999,0.0062,0.0004,0.000317740373633,0.9304111531190896
76,313.8197744101741,327.6294102358207,0.01025390625,0.01025390625,0.01025390625,0.0002320911375983,0.9469517958412068
77,442.5486331153666,329.00870525657666,0.0482,0.0388,0.0576,0.0005858426727532,0.9380907372400726
77,248.14444588697103,219.17469967087823,0.019287109375,0.015625,0.02294921875,0.0007022163033672,0.9292296786389384
78,348.71922727679066,424.7271325896541,0.02099609375,0.01318359375,0.02880859375,9.93178149416e-05,0.9999999999999968
78,507.3540305390704,368.0389709086804,0.0048,0.0086,0.001,0.0001772483368993,0.9014650283553848
79,215.84140449188405,78.51215251298886,0.0558999999999999,0.0774,0.0344,0.001106721345813,0.8376654064272187
79,263.96968231396505,64.5080094966871,0.037109375,0.03076171875,0.04345703125,0.0006509555042448,0.9846408317580309
80,5.021048881124914,8.51202126882876,0.3388671875,0.3310546875,0.3466796875,0.0885950813553599,0.9386814744801484
80,2.8499822230799468,8.51202126882876,0.3877,0.421,0.3544,0.1048126122312901,0.2445652173913043
81,257.07909896788664,59.99099470630893,0.029296875,0.021484375,0.037109375,0.0001925118909577,0.9682183364839289
81,234.48245033989247,77.75518902720599,0.0054999999999999,0.0076,0.0034,0.0002180118304266,0.9073724007561408
82,269.13251120851544,105.93101933587774,0.01708984375,0.0126953125,0.021484375,0.0003809823861672,0.9469517958412068
82,205.52952665694943,102.8538039770874,0.0102999999999999,0.02,0.0006,0.0004731485452921,0.92095935727788
83,392.11326905376274,81.8236369780528,0.0169,0.0148,0.019,0.0003187594646351,0.9623109640831728
83,358.3192606582139,97.08130832152216,0.009765625,0.013671875,0.005859375,0.0002866690497528,0.9881852551984844
84,278.9268680700743,219.90414754937805,0.0080999999999999,0.014,0.0022,0.0001743617270445,0.8973298676748555
84,286.6296465611215,236.3781068387281,0.007568359375,0.005859375,0.00927734375,0.0001199596074284,0.9233223062381825
85,370.4286113331907,278.1193380663001,0.0026,0.0036,0.0016,0.0001150797193933,0.918005671077502
85,401.7101445145971,367.9678839997833,0.011474609375,0.01806640625,0.0048828125,0.0006883572177574,0.7100661625708865
86,163.65268560981198,133.0365279020961,0.048828125,0.05029296875,0.04736328125,0.0005439387892911,0.9822778827977284
86,165.80412280340144,159.3513102691381,0.0443999999999999,0.0482,0.0406,0.000754125169807,0.9380907372400726
87,178.37997858171917,61.28237287333601,0.017822265625,0.01611328125,0.01953125,0.0005957033542664,0.958766540642719
87,182.2050725126784,53.01174612852627,0.0191,0.021,0.0172,0.0004861316499221,0.9763705103969724
88,224.80540793349937,40.62242738079573,0.0058,0.0084,0.0032,0.0001577637933887,0.9292296786389384
88,216.0645527034931,40.45022133978011,0.017822265625,0.01953125,0.01611328125,0.0003032206348778,0.9682183364839289
89,331.9744611221458,144.0266315904463,0.0546875,0.05322265625,0.05615234375,0.0004524311708951,0.9940926275992408
89,307.53608626880884,234.4917533444081,0.0471,0.0438,0.0504,8.29243062419e-05,0.9546313799621898
90,195.00876057980625,176.68244178269055,0.010009765625,0.0166015625,0.00341796875,0.0002190250487624,0.91150756143667
90,204.6372048819516,212.2097413334506,0.0020999999999999,0.004,0.0002,0.0001462338009248,0.9144612476370482
91,369.5017952099124,111.42861499154,0.026611328125,0.0498046875,0.00341796875,0.0014319274557349,0.9469517958412068
91,291.3807068100418,101.47772986735131,0.0050999999999999,0.0086,0.0016,0.0002209802709759,0.908553875236292
92,285.6108129908107,89.76345788788348,0.0028,0.0044,0.0012,0.0001766612489364,0.9380907372400726
92,262.85092965893074,84.70160813283843,0.017822265625,0.0166015625,0.01904296875,0.000159724481815,0.9940926275992408
93,233.56684935476505,188.12945811093303,0.01611328125,0.0185546875,0.013671875,0.0005981727881522,0.9999999999999968
93,192.4691462000064,119.80130411645848,0.007,0.0122,0.0018,0.0005428847816785,0.9410444234404508
94,256.3981323715894,208.1151417019193,0.0211999999999999,0.0152,0.0272,0.0002193900872371,0.9881852551984844
94,141.13282523637605,160.85717461207182,0.020751953125,0.013671875,0.02783203125,0.0002679545425969,0.9999999999999968
95,239.33505615349728,17.325963525551092,0.0321,0.0254,0.0388,0.0001715797810741,0.9504962192816604
95,296.2320920143454,16.548483665833405,0.015625,0.01513671875,0.01611328125,0.0001696589151785,0.6687145557655937
96,305.4343073938344,222.73791682178728,0.0030999999999999,0.004,0.0022,0.0001549091220187,0.9881852551984844
96,272.7770101292638,201.27013574607807,0.00048828125,0.0,0.0009765625,0.0001358215634659,0.9787334593572748
97,210.3125081796423,247.99097206367827,0.003173828125,0.00390625,0.00244140625,0.0001538612555039,0.9564035916824166
97,233.2034924828414,226.84004841632523,0.004,0.0076,0.0004,0.0001666022434764,0.9528591682419628
98,235.9431887514776,33.12536882448523,0.009521484375,0.009765625,0.00927734375,0.0003175245149909,0.905600189035914
98,179.18505288850406,27.341938301919125,0.0063999999999999,0.01,0.0028,0.0005229246473813,0.9410444234404508
99,145.43839197761775,50.46997876619211,0.014892578125,0.025390625,0.00439453125,0.001068686398115,0.9091446124763676
99,325.92010271368383,87.66181853312318,0.0138,0.0272,0.0004,0.0003090634358195,0.8057655954631356
100,258.9606316709905,73.47814222819628,0.0021999999999999,0.0042,0.0002,0.0002306365395564,0.9410444234404508
100,257.64551756554295,80.1743318191209,0.010498046875,0.00927734375,0.01171875,0.000212174872639,0.9704631379962162
101,252.84203280104765,371.3587048441832,0.029052734375,0.02197265625,0.0361328125,0.0002012492661926,0.9564035916824166
101,274.2634908108846,253.421643304754,0.0023999999999999,0.0046,0.0002,9.9531999588e-05,0.9469517958412068
102,268.693598307037,340.01075913445567,0.0232,0.0222,0.0242,0.000121687762066,0.9881852551984844
102,232.0533422019683,234.6829132017473,0.017822265625,0.0185546875,0.01708984375,0.0001744874282432,0.9380907372400726
103,221.30629249283987,170.73268224434787,0.004150390625,0.0068359375,0.00146484375,0.0001330419727779,0.9410444234404508
103,255.9214738411592,170.51615017359836,0.006,0.0114,0.0006,0.0002052426028488,0.9262759924385604
104,245.5838542724487,33.497443085843564,0.0069,0.0082,0.0056,0.0004225815511354,0.9469517958412068
104,166.9576065317592,31.080054649492663,0.007080078125,0.00732421875,0.0068359375,0.0003356683496706,0.9564035916824166
105,263.8455813315325,73.67653729231341,0.005126953125,0.0068359375,0.00341796875,0.0005283902590882,0.9504962192816604
105,253.7415646919426,80.29283048132444,0.0041999999999999,0.0068,0.0016,0.0008852186892001,0.9669187145557624
106,302.7514185462052,40.762032575790826,0.0392,0.0464,0.032,0.0010106825156183,0.754962192816633
106,70.08541235407526,43.91388565793026,0.066162109375,0.0458984375,0.08642578125,0.000636440147991,0.4985822306238174
107,247.62761090954203,41.05593888557792,0.0292999999999999,0.0578,0.0008,0.0001971746852068,0.4548676748582222
107,289.39939635527867,43.2997706462494,0.00439453125,0.0029296875,0.005859375,0.0002589647357046,0.9292296786389384
108,524.1019490363095,345.87044985877435,0.0074999999999999,0.01,0.005,0.0001424602383877,0.9410444234404508
108,417.2185155846806,287.2445422167945,0.00634765625,0.00732421875,0.00537109375,0.0001503982653046,0.9682183364839289
109,138.48014827677616,14.68159358035578,0.428466796875,0.8251953125,0.03173828125,0.0013902898543086,0.010633270321361
109,197.08298464793967,12.706234778923886,0.0629999999999999,0.0622,0.0638,0.0013657338696996,0.9940926275992408
110,310.2232253524918,72.66185543559286,0.0070999999999999,0.0122,0.002,0.0002472728411549,0.9469517958412068
110,284.60125308037925,68.82954583836879,0.012451171875,0.01953125,0.00537109375,0.0002041000831393,0.9351370510396946
111,148.4558665539555,118.85188054976544,0.0048,0.0082,0.0014,0.0004056639758059,0.9528591682419628
111,172.17888450573477,157.8156662432347,0.014892578125,0.01416015625,0.015625,0.0002664216694962,0.9144612476370482
112,432.80135430923065,283.0685036847315,0.1254999999999999,0.0266,0.2244,0.0002074409313411,0.9091446124763676
112,326.8011070775112,259.62511230813675,0.00732421875,0.00634765625,0.00830078125,0.0001701355433513,0.9704631379962162
113,258.39043541213294,111.82175357328786,0.017333984375,0.01318359375,0.021484375,0.0002354936985733,0.9999999999999968
113,280.2253284699029,108.86663628892336,0.0028,0.0034,0.0022,0.0001477150582123,0.9174149338374262
114,234.0099718764907,15.232535181891638,0.0243999999999999,0.0256,0.0232,0.0003807318040494,0.94517958412098
114,249.4315119588453,13.892909234379816,0.01171875,0.00732421875,0.01611328125,0.0004177037792742,0.9881852551984844
115,311.4491466855817,264.1062249176421,0.0060999999999999,0.009,0.0032,0.0003409774691943,0.9327741020793922
115,212.79071381269603,193.0824878477084,0.00537109375,0.0048828125,0.005859375,0.0002055100148182,0.9504962192816604
116,55.92782981440945,97.4812366703023,0.0109,0.0212,0.0006,0.0003782324924941,0.8471172022684285
116,131.40056455355148,48.129801025466485,0.015380859375,0.02685546875,0.00390625,0.0005226401451642,0.7667769376181452
117,236.16765005667835,84.64295032089062,0.0207,0.0376,0.0038,0.0001508454811776,0.7431474480151208
117,246.8747463990332,75.2842160418988,0.022705078125,0.02294921875,0.0224609375,0.0001905848508895,0.9546313799621898
118,153.04608995661357,221.43271323265708,0.002,0.0036,0.0004,0.0002530275287584,0.9292296786389384
118,198.8611704125916,14.591360587013623,0.003173828125,0.00439453125,0.001953125,0.0003299519700823,0.9682183364839289
119,308.3034029429931,328.5949448859999,0.0016,0.0028,0.0004,0.0001754446032125,0.9881852551984844
119,349.92188731759893,402.2273964709973,0.006103515625,0.00830078125,0.00390625,0.0002588930285235,0.9410444234404508
120,259.7355218977406,384.4861528964134,0.0046,0.0048,0.0044,0.0001768941237201,0.9564035916824166
120,319.3972950977088,288.5321011185028,0.0322265625,0.02294921875,0.04150390625,8.48921690419e-05,0.9999999999999968
121,200.01422239148613,81.4990261707545,0.489501953125,0.505859375,0.47314453125,9.24564185671e-05,0.8837429111531163
121,259.5940791534122,106.61133262492514,0.0770999999999999,0.0762,0.078,0.0001398385776746,0.7159735349716426
122,220.5208783059369,363.1892023678982,0.0018,0.0034,0.0002,0.0001403931152566,0.9469517958412068
122,332.34652490505624,197.0445064458572,0.008056640625,0.0087890625,0.00732421875,0.0001251019698888,0.9682183364839289
123,207.6851437545716,250.7205976469562,0.0998,0.1318,0.0678,0.0002360367995029,0.754962192816633
123,195.11222121284564,258.3698852715801,0.144287109375,0.1591796875,0.12939453125,0.0001921681035736,0.9822778827977284
124,231.9360419450136,62.560505865821455,0.0029,0.005,0.0008,0.0003726869460113,0.9682183364839289
124,338.7278910234347,75.84026223324751,0.0078125,0.0087890625,0.0068359375,0.0003012959247639,0.9763705103969724
125,159.0690671471408,207.68102908237805,0.0047,0.0088,0.0006,0.0008644145952347,0.951086956521736
125,331.2178897486926,294.0091649139038,0.006591796875,0.00634765625,0.0068359375,0.0009651437024976,0.8648393194706968
126,313.37769070206343,48.60151274400551,0.024658203125,0.01806640625,0.03125,0.0004406588536205,0.9999999999999968
126,230.5469085362179,62.879755590907216,0.0088,0.0148,0.0028,0.0008554028194385,0.9262759924385604
